# stan_version_major = 2
# stan_version_minor = 35
# stan_version_patch = 0
# model = rip_mei_meas_er_model
# start_datetime = 2024-11-09 16:32:06 UTC
# method = sample (Default)
#   sample
#     num_samples = 1500
#     num_warmup = 1500
#     save_warmup = true
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.99
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 11
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 3
# data
#   file = /tmp/RtmpEx394J/standata-214b7c423f6b2e.json
# init = 2 (Default)
# random
#   seed = 1239
# output
#   file = /home/TOP/kbrock/long_spatial_data_enso_lomas/./sample_output_dir/rip_mei_meas_er-202411091732-3-2c6d84.csv
#   diagnostic_file =  (Default)
#   refresh = 250
#   sig_figs = -1 (Default)
#   profile_file = /home/TOP/kbrock/long_spatial_data_enso_lomas/./sample_output_dir/rip_mei_meas_er-profile-202411091732-3-2e3c9c.csv
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.35.0
# stancflags = --O1 --name=rip_mei_meas_er_model
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,sigma,am.1,am.2,am.3,am.4,am.5,am.6,am.7,am.8,am.9,am.10,am.11,am.12,am.13,am.14,am.15,am.16,am.17,am.18,am.19,am.20,am.21,am.22,am.23,am.24,am_pred.1,am_pred.2,am_pred.3,am_pred.4,am_pred.5,am_pred.6,am_pred.7,am_pred.8,am_pred.9,am_pred.10,am_pred.11,am_pred.12,am_pred.13,am_pred.14,am_pred.15,am_pred.16,am_pred.17,am_pred.18,am_pred.19,am_pred.20,am_pred.21,am_pred.22,am_pred.23,am_pred.24,z_g.1.1,z_g.2.1,z_g.1.2,z_g.2.2,z_g.1.3,z_g.2.3,z_g.1.4,z_g.2.4,z_g.1.5,z_g.2.5,z_g.1.6,z_g.2.6,z_g.1.7,z_g.2.7,z_g.1.8,z_g.2.8,z_g.1.9,z_g.2.9,z_g.1.10,z_g.2.10,z_g.1.11,z_g.2.11,v_mu.1,v_mu.2,L_Rho_g.1.1,L_Rho_g.2.1,L_Rho_g.1.2,L_Rho_g.2.2,sigma_g.1,sigma_g.2,theta,v.1.1,v.2.1,v.3.1,v.4.1,v.5.1,v.6.1,v.7.1,v.8.1,v.9.1,v.10.1,v.11.1,v.1.2,v.2.2,v.3.2,v.4.2,v.5.2,v.6.2,v.7.2,v.8.2,v.9.2,v.10.2,v.11.2,Rho_g.1.1,Rho_g.2.1,Rho_g.1.2,Rho_g.2.2
116.835,0.983735,0.0755874,6,63,0,-68.4341,0.605973,0.556882,1.4163,0.84409,1.0739,-1.48161,-0.53544,0.488366,0.161702,0.155776,0.00907529,0.295758,-0.282761,-0.849364,-0.0833277,-0.70413,-1.07138,-0.0379277,-0.675999,0.107073,1.14272,0.329046,-0.373006,-0.276597,0.316374,-0.246082,1.85752,0.301609,0.817302,-0.858814,-0.42769,0.808933,-0.652462,-0.405173,0.0875992,0.566009,-0.856434,-0.842639,0.104043,-0.85299,-0.746359,-0.535857,-1.24788,0.943952,1.28794,1.21737,0.869476,0.584515,1.95437,1.25082,-1.22908,0.386419,1.2151,-0.365126,-0.53546,1.79348,1.04664,0.324973,-0.178556,1.25407,0.379083,0.05752,-0.102189,0.0710017,0.323119,-0.0265349,-0.390025,1.92634,-0.701512,2.15872,-0.196985,-1.73499,0.0651887,1,-0.333851,0,0.942626,0.578349,0.0453158,29.8449,0.723412,0.223485,-0.21117,1.03726,0.187948,0.725293,0.0332667,0.0410638,-0.0153464,1.1141,1.2485,-0.0714245,0.046058,-0.0173487,0.0175751,-0.0125436,-0.00277965,-0.00523528,0.0127281,-0.0162588,-0.0591087,-0.041073,1,-0.333851,-0.333851,1
115.951,1,0.0755112,6,63,0,-67.9075,0.582726,0.793454,1.14933,1.08675,1.18585,-0.975849,-0.424874,0.39678,0.17384,0.25049,-0.0342402,0.24368,-0.607722,-0.952863,-0.357508,-1.27353,-1.35256,-0.423751,-0.631386,0.503489,1.49167,0.366303,-0.597682,-0.233499,0.624546,0.862156,1.47282,1.52193,1.0793,-2.01266,0.235842,0.472891,-1.06654,0.352728,0.940217,0.768965,-1.21141,-0.895668,-0.117211,-1.04576,-1.5307,-1.12612,-0.4988,0.274464,2.34657,0.295263,-0.927535,-0.381785,0.904354,1.72726,0.858323,-0.583859,1.70145,-0.347166,-0.31411,0.856028,-0.564266,0.342918,-0.383933,1.88253,-1.41591,-0.470664,-1.2073,-0.873188,0.12778,0.467293,0.490534,2.28829,0.726107,1.19386,0.49596,-1.53446,0.139919,1,-0.294331,0,0.955704,0.292646,0.127138,25.2302,0.505478,-0.170864,-0.101597,0.250513,0.100354,0.550915,-0.137738,-0.255535,0.136752,0.669659,0.34938,0.0396563,0.228585,-0.0251752,-0.100595,-0.0594825,-0.242487,-0.129081,0.0482013,0.0421166,0.0025974,0.0155871,1,-0.294331,-0.294331,1
126.692,0.990147,0.076871,6,63,0,-78.2849,0.608528,0.540595,0.973529,1.09025,1.10775,-1.06663,-0.0973896,0.447768,0.348589,0.309002,-0.0623617,0.207887,-0.494726,-0.964101,-0.189944,-1.07737,-1.46252,-0.434841,-0.486411,0.328426,1.35092,0.229087,-0.460848,-0.223998,0.455657,0.898639,1.0133,1.6327,1.88678,-2.15701,-0.0750727,0.543107,-0.483077,0.0381901,0.669999,0.770344,-0.893144,-0.363806,-0.631331,-1.27188,-1.74684,-1.22029,-0.914762,0.638213,2.01638,0.38044,-0.333074,0.0653215,1.12379,1.69778,1.16399,-0.624995,1.46791,-0.771619,-0.45887,1.13468,-0.890519,0.430284,-0.510411,1.83582,-0.435513,-0.80313,-1.39491,-0.806804,0.268258,0.509293,-0.114644,2.26529,0.192387,1.35673,0.88671,-1.45481,0.121631,1,-0.614839,0,0.788653,0.272908,0.165329,26.5605,0.463339,-0.170566,-0.210581,0.309662,0.117428,0.50101,-0.219181,-0.220183,0.13899,0.618215,0.370263,-0.0208109,0.254929,0.0186049,-0.231453,-0.11029,-0.243398,-0.10024,0.11699,-0.0667181,-0.205184,-0.0222971,1,-0.614839,-0.614839,1
124.127,0.995693,0.0773622,6,63,0,-94.5824,0.660987,0.779203,1.10138,1.05324,1.18403,-1.15955,0.099682,0.453571,-0.125241,-0.0999517,0.079959,0.0516666,-0.739765,-1.01959,-0.139849,-0.887984,-1.00723,-0.466092,-0.455684,0.262229,1.33905,0.40113,-0.656012,-0.309891,0.546147,0.863946,0.510847,0.686547,0.714338,-1.39601,-0.0481175,0.230606,0.273443,-0.979365,0.774952,-0.11713,-1.14728,-1.12344,0.160835,-1.59764,-1.43935,-0.979512,-0.291626,-0.169768,2.2068,-0.316911,0.577208,0.0675763,1.00082,0.97174,1.4072,-1.53692,2.08438,-0.202356,-1.20878,1.04035,-0.751343,0.415351,0.219824,1.29366,-0.261835,-0.436619,-0.0478989,-1.01078,0.195379,-0.206614,0.666672,2.52704,0.325017,1.62876,1.61788,-1.5191,0.122976,1,-0.576274,0,0.817256,0.359706,0.1279,25.5205,0.349541,-0.552839,-0.0727889,0.374222,0.149404,0.465336,-0.157055,-0.363584,-0.0743203,0.908991,0.585874,0.0754678,0.331153,-0.111435,-0.155215,-0.00763607,-0.122718,0.0271744,0.0949221,0.0849136,-0.152283,0.0490635,1,-0.576274,-0.576274,1
134.951,0.995319,0.0783548,6,63,0,-87.4394,0.626182,0.489197,1.11063,0.919869,1.32922,-1.29068,-0.710429,0.197982,0.368057,0.383167,0.0480266,0.0846316,-0.430921,-0.980486,-0.0077206,-0.551991,-1.36248,-0.161955,-0.153801,-0.279298,1.44229,0.651595,-0.354381,-0.0544187,0.293898,0.101694,1.42488,0.322217,1.01359,-0.650113,-1.1357,0.630766,0.358729,0.842079,-0.863303,0.356802,0.170575,-0.946224,-0.0759351,-0.596973,-1.09619,-1.73809,-0.673676,-0.420739,1.12452,0.912437,-0.497119,0.340935,-0.395556,0.290008,-0.766767,-0.440322,1.69305,0.0683952,0.691253,1.21144,0.688307,0.249411,-0.0466158,0.807104,0.132696,-1.11253,-1.03565,-1.18771,-0.0597089,-0.250757,-0.425969,1.59462,-0.548382,1.67354,-0.431114,-1.31352,0.298466,1,-0.221969,0,0.975054,0.351775,0.216461,35.0205,0.102017,-0.154894,0.0240597,0.426155,0.0877365,0.283919,-0.391359,-0.417805,-0.0882098,0.560948,0.588709,-0.175769,0.378493,0.14261,0.0870678,-0.0218224,-0.0107725,-0.165131,0.0444643,-0.0778572,-0.19236,-0.171401,1,-0.221969,-0.221969,1
131.46,0.98418,0.0793216,6,63,0,-94.9741,0.635944,0.665005,1.03722,0.811731,1.06673,-1.00391,-0.112185,0.5735,0.0303122,0.318207,-0.0103655,0.163433,-0.589169,-1.0459,-0.185591,-1.02073,-1.18385,-0.496204,-0.593895,0.296641,1.11255,0.234501,-0.407565,-0.329157,0.248578,0.959905,0.669345,1.29753,1.35881,-1.1545,-0.0191753,0.166607,-0.172461,0.843509,0.936181,0.281682,-0.848292,-0.476512,-0.215613,-0.382539,-0.91733,-0.210159,0.550238,0.560309,2.30911,-0.288805,0.309459,0.185602,0.629918,1.01176,0.718032,-0.889718,2.0654,-1.64893,-1.17403,0.482731,-0.0635794,-0.335971,1.55583,1.13374,1.30999,-1.00697,-0.0132418,-0.935394,-0.169089,-1.09053,0.191665,1.69703,0.524773,1.07834,-0.540443,-1.38516,-0.231332,1,-0.0879147,0,0.996128,0.38349,0.287432,28.5977,0.388002,-0.341198,-0.63235,0.185123,-0.128842,0.434779,-0.386164,-0.358714,-0.418207,0.650795,0.413532,0.180019,0.613845,-0.29448,-0.0304024,0.453955,0.346425,0.0216543,-0.0247764,0.0824345,0.107369,-0.181988,1,-0.0879147,-0.0879147,1
136.095,0.959212,0.0792725,6,63,0,-92.4651,0.629671,0.463744,1.07143,0.921675,1.05311,-1.49946,-0.565981,0.279865,0.282418,-0.118295,-0.0112285,-0.0572048,-0.613716,-0.873391,0.04872,-0.702001,-1.32744,-0.11734,-0.237475,-0.334434,1.61664,0.351177,-0.472288,-0.325775,0.185693,0.0358818,1.29503,0.356578,0.801093,-1.28774,-0.801818,0.643859,0.0829222,-0.695603,-0.387708,-0.217089,-0.427006,-0.704867,-1.04615,-1.01937,-1.4839,-2.3142,-1.26796,-1.10435,1.12946,-0.63266,-0.909049,-0.593223,-0.834861,0.393009,-0.435401,0.174766,2.34694,-0.486629,0.0400877,0.823916,-0.76818,-0.182535,-1.08936,0.359995,-2.25882,-0.896529,0.904261,-1.328,-0.538329,-0.304641,0.343123,1.01244,-0.797102,0.710822,-1.72085,-1.24181,0.205384,1,0.0315892,0,0.999501,0.457953,0.149992,35.5743,0.17998,0.0800346,-0.222853,0.377315,-0.0835923,0.164861,-0.410568,-0.608162,-0.139511,0.463649,0.325523,-0.0634122,0.352675,0.00370413,-0.11126,-0.16418,-0.336932,0.131317,-0.0869973,0.0499968,-0.114702,-0.254617,1,0.0315892,0.0315892,1
118.718,0.988203,0.07698,6,63,0,-85.4935,0.596786,0.383311,1.49067,0.852362,0.94249,-1.47537,-0.791881,0.30956,0.0976099,0.0843372,0.00269537,-0.14066,-0.597091,-1.0911,-0.358709,-0.948052,-1.28246,-0.381158,-0.268097,0.0103091,1.4569,0.37688,-0.367906,-0.506731,0.233317,1.25543,1.55847,0.546703,1.01136,-1.04693,-1.086,0.391619,1.16744,0.312759,-0.0998229,-0.152494,-0.762,-1.27374,-0.911605,-1.90034,-0.371824,-1.38,-0.802655,-1.174,1.49554,0.471764,-1.08365,0.374259,-0.837246,0.601525,-0.0360047,0.198516,2.90038,-0.374844,0.375837,0.372907,-1.9996,-0.515857,-0.334489,0.00328817,-1.55293,-0.317527,0.740419,-1.67715,-1.91981,-0.837515,0.833937,0.940254,-1.08562,0.679826,-0.149325,-1.22651,0.176006,1,-0.525309,0,0.850912,0.413699,0.193016,39.3239,0.24885,0.0821258,-0.155073,0.154271,-0.21341,0.00136031,-0.131361,-0.693835,-0.346479,0.388983,0.281243,-0.0669038,0.456228,0.0997338,-0.366223,-0.00263198,-0.255386,0.153801,-0.145257,0.221884,-0.273637,-0.0934547,1,-0.525309,-0.525309,1
123.031,0.998347,0.077291,6,63,0,-86.3352,0.599486,0.420611,1.46082,0.874289,0.940852,-1.47024,-0.744917,0.302947,0.127786,0.108619,-0.0653757,-0.165837,-0.553308,-1.02145,-0.386451,-0.935285,-1.20787,-0.436909,-0.338643,-0.0152228,1.5453,0.401929,-0.432517,-0.570734,0.190586,1.26171,1.41885,0.667407,0.825745,-1.27948,-1.1106,1.05551,1.24305,0.300924,-0.0596222,0.161766,-0.875754,-1.3715,-1.10228,-1.20513,-0.749603,-1.56876,-0.718075,-1.26979,0.989205,0.648163,-0.989621,0.255643,-0.736329,0.507455,0.297212,-0.0500268,2.46971,-0.306749,0.558981,0.464013,-2.03788,-0.338226,-0.449673,0.00676125,-2.03824,-0.536626,0.808082,-1.86003,-1.77009,-0.380147,0.432954,0.935637,-0.770168,0.945433,0.0311487,-1.24123,0.148627,1,-0.397164,0,0.917748,0.397962,0.259977,40.2318,0.201948,-0.0199088,-0.122074,0.18466,-0.134601,0.00269072,-0.213557,-0.740221,-0.151284,0.372348,0.376246,0.0185164,0.594423,0.165042,-0.534135,-0.0723661,-0.48701,0.248212,-0.230278,0.142552,-0.280365,-0.0901875,1,-0.397164,-0.397164,1
113.239,0.993789,0.0785092,6,63,0,-78.2272,0.688084,0.351385,0.911487,0.952816,1.47033,-1.14707,-0.416869,0.422953,-0.0055904,0.0495313,-0.0160925,0.16236,-0.528398,-1.34101,0.527959,-0.795936,-1.14183,0.0662428,-0.440782,0.238552,1.3169,0.202728,-0.340148,0.0398257,0.526888,1.24877,0.308138,0.266122,1.33965,-0.258814,1.78018,-0.210852,-0.95966,0.216225,-0.438585,0.274527,-0.301828,-0.964067,0.430711,0.452819,-0.747207,-0.473886,-0.373464,-0.926091,1.67387,0.500713,-0.0186094,0.205286,0.210685,1.17481,0.718166,0.0968507,0.166208,0.232688,-0.06991,1.6418,2.07215,0.553327,-0.313381,1.23456,-0.797851,-0.000670781,-0.984316,-1.308,-0.255106,-0.696353,-1.23737,1.99699,-0.304069,1.81103,0.166533,-1.54104,0.205476,1,-0.294889,0,0.955531,0.414313,0.0613776,29.4973,0.48674,0.0401265,0.0964059,0.680218,0.229251,0.511495,-0.000277913,-0.541924,-0.288508,0.827379,0.750334,0.0208555,0.00799487,-0.00831166,0.0918122,-0.0283943,-0.0691376,-0.0577162,0.00871286,-0.0599658,-0.0539778,-0.0230121,1,-0.294889,-0.294889,1
99.4733,0.994516,0.0793268,6,63,0,-55.6745,0.705158,0.370254,1.53819,0.708615,1.66147,-0.795211,-0.653518,0.469001,-0.300974,0.081615,0.0769602,-0.156577,-0.1953,-0.941336,0.192446,-0.875201,-1.16296,-0.507593,0.264939,-0.556875,1.44047,0.607472,-0.417588,-0.120286,0.197275,1.24619,1.61379,0.91988,0.172671,0.319251,-1.23092,-0.556353,-0.386392,0.080114,-1.18372,-0.345291,-1.39946,-0.589197,0.0673163,-0.883179,-1.095,-0.977946,-0.788266,0.226491,1.69053,1.28477,-1.19312,-0.24724,-0.627839,0.941725,1.62226,-1.0802,0.144383,0.0434192,-0.3279,1.53567,-0.451533,0.136678,-0.179297,0.985576,-0.685414,-1.17641,-1.96739,-0.366087,0.00936329,-0.117514,-0.833086,1.34749,-1.45926,1.08709,-0.78299,-1.40634,0.124081,1,-0.385741,0,0.922607,0.406101,0.0594738,32.7782,0.382436,-0.438669,0.0176326,0.623639,0.0555053,0.400244,-0.477743,-0.148668,-0.0477224,0.547216,0.441469,0.0674101,0.0327037,-0.0189883,-0.0600066,-0.0129738,-0.0602199,-0.0809636,0.00891233,-0.0430163,-0.110984,-0.0679028,1,-0.385741,-0.385741,1
105.665,0.991115,0.0802159,6,63,0,-56.4714,0.642071,0.643569,0.792027,1.14262,1.19675,-1.0652,-0.41827,0.212427,0.603085,0.311886,0.0741126,0.330591,-0.848931,-1.01099,0.47904,-0.670991,-1.12118,-0.0382424,-0.631352,0.1541,1.29202,0.304373,-0.580377,-0.217015,0.490698,0.1886,1.09462,1.94653,2.55974,-1.24595,-1.2119,0.728465,-0.340114,-0.672285,-0.00148126,0.972465,1.18872,-0.0779927,0.697559,-1.06529,-1.72922,-0.140695,-0.22947,-0.477884,1.78172,0.582567,-0.284367,-0.931161,-0.396705,1.0095,2.19141,0.0278005,0.531287,-0.716771,0.660769,0.760455,0.458476,0.167442,-1.51187,0.820264,-1.7112,-0.2876,-0.956826,-1.37863,-0.394043,-0.65002,0.514342,1.17425,-1.14017,1.48323,1.75555,-1.44853,0.0210536,1,-0.275493,0,0.961303,0.434253,0.0203995,26.279,0.438379,0.0120725,-0.31126,0.33023,0.0727122,0.356202,-0.124891,-0.598674,-0.282273,0.509921,0.644098,0.0373004,0.0102623,0.0169859,0.00471705,-0.0305889,-0.0381666,-0.0171471,2.05795e-05,0.0137393,-0.028958,0.0260908,1,-0.275493,-0.275493,1
103.73,0.98628,0.0807972,6,63,0,-50.9681,0.679877,0.72147,0.829028,1.1081,1.42038,-1.2426,-0.594825,0.543913,0.216328,0.229584,-0.114,0.171857,-0.703039,-0.899489,0.441911,-0.759633,-1.17716,-0.121028,-0.340238,0.0792014,1.28289,0.471525,-0.632394,-0.0618662,0.27197,0.370562,0.390489,1.90821,1.61381,-1.9447,-1.11546,0.239349,-0.78394,-0.926335,0.192239,0.606188,0.90438,0.682621,0.729579,-1.95285,-1.79258,0.0221067,-0.422656,0.0493526,2.07516,0.363006,-0.732536,-0.451494,-1.05372,1.06735,2.17771,-0.331581,1.28637,-1.51338,2.50329,1.08673,0.248185,0.483458,-1.45255,0.539407,0.0518462,-0.508382,-0.567104,-0.701721,-0.648869,-0.777368,1.0298,1.98902,-0.844596,1.17265,0.993844,-1.43306,0.119003,1,-0.189408,0,0.981899,0.382902,0.00411617,28.5092,0.408692,-0.126963,-0.579475,0.416109,0.185117,0.20654,-0.19466,-0.26869,-0.297655,0.761601,0.449009,0.00796942,0.00545758,0.0112973,0.000155831,-0.00624765,-0.000210996,-0.00189569,-0.00207542,0.00476815,-0.00496428,0.00310255,1,-0.189408,-0.189408,1
121.046,0.995977,0.0809331,6,63,0,-79.7186,0.636936,0.395691,1.28309,0.409318,1.19051,-0.996016,-0.386581,0.230289,-0.0433223,0.169014,0.0577692,0.137383,-0.220699,-1.03143,-0.173913,-0.790509,-1.27757,-0.598543,-0.364699,-0.0742653,1.18117,0.451072,-0.483225,-0.230419,0.388322,0.928044,1.94581,1.05915,1.60823,0.175444,-0.687209,0.241908,0.161438,0.824893,0.0461155,-0.0207872,-0.563292,-1.96068,0.216033,0.536688,0.186245,-0.506918,0.156236,-0.720751,1.04425,1.12157,-0.967961,0.352127,-0.23795,0.394142,0.230383,-0.873495,-1.74067,0.177278,-0.00128131,0.665096,-0.624222,-0.303276,0.00176187,0.904153,-0.149097,-1.22138,0.137228,-1.14027,0.835421,-0.391313,0.302373,0.925236,-0.907881,1.21691,1.15391,-1.29418,-0.0126923,1,0.430805,0,0.902445,0.474178,0.00960172,27.939,0.186894,-0.414192,0.0840615,0.315374,-0.143807,0.428729,-0.57915,-0.540691,-0.185552,0.438727,0.577033,0.00362664,-0.0186961,0.000722204,-0.00265775,-0.00123923,0.00244807,-0.0038631,0.00252224,0.00100141,-0.0040396,0.0150324,1,0.430805,0.430805,1
117.341,0.99361,0.081967,6,63,0,-80.628,0.651778,0.776715,0.99818,1.02058,1.25004,-1.35819,-0.296989,0.497712,0.647629,0.204865,-0.049263,-0.0897404,-0.849968,-1.15012,-0.031561,-0.814646,-1.13946,-0.0242671,-0.639655,0.0514659,1.37984,0.467263,-0.602458,-0.189429,0.218763,0.356997,0.239398,-0.554334,0.845033,-1.93619,-0.0399316,0.226663,0.979915,-0.516609,-0.255381,-0.349872,-0.254893,-0.208881,-0.673025,-1.44506,-2.68429,-0.691362,-1.89625,0.389005,1.51123,-0.188708,-0.0528892,-0.474672,0.516033,1.29499,1.53637,-0.578039,1.49205,-1.2587,-0.494738,0.909751,0.929161,0.120343,-2.03256,0.889814,-0.0943512,-0.832942,-0.645569,-1.10619,0.106524,-1.15531,-0.817909,1.89136,0.236174,1.40869,-0.305924,-1.3719,0.0073463,1,-0.527158,0,0.849767,0.328909,0.0409543,28.2329,0.425935,-0.190122,-0.413998,0.299225,0.0395819,0.292668,-0.273962,-0.363836,-0.379991,0.622084,0.463329,0.02551,0.0644051,0.00995689,0.0126954,-0.0733345,-0.0224941,-0.00448413,0.0275892,-0.00352217,-0.032614,-0.0410593,1,-0.527158,-0.527158,1
121.012,0.996696,0.082787,6,63,0,-76.1849,0.644773,0.559207,1.10326,0.834607,1.20797,-1.00198,-0.542479,0.235374,-0.244745,0.238499,-0.0311633,-0.0210815,-0.309961,-1.10815,-0.242734,-0.705552,-1.37979,-0.6279,-0.0845245,0.0243627,1.10008,0.421694,-0.364237,-0.225932,0.342003,0.416011,2.24548,2.56165,1.78609,-0.745021,-0.426801,0.373416,-1.04396,0.862726,-0.436758,0.876142,-1.26561,-1.5858,-0.0558486,-0.359819,-0.191993,-0.923769,1.42603,-0.262409,1.60686,0.87141,-0.845913,0.423366,0.0832304,0.00309332,-1.42505,-0.849948,0.347371,-0.967784,1.1042,0.402631,-1.25202,-0.0904044,0.89567,0.41608,0.0840479,-0.885839,-0.410099,-1.17648,-0.270479,-1.07603,0.749009,0.346779,-1.16722,0.431508,0.414666,-1.0983,0.134386,1,-0.268016,0,0.963414,0.749635,0.108817,28.7121,0.00231886,-0.637151,-0.725485,0.301827,-0.0677704,0.311908,-0.664056,-0.881932,-0.80663,0.259958,0.323474,-0.149486,0.0612053,0.143985,-0.142998,0.0965347,-0.00332361,-0.0171578,0.0059558,0.109905,-0.13248,0.0308869,1,-0.268016,-0.268016,1
131.384,0.999978,0.0839048,5,63,0,-92.1892,0.666892,0.328963,1.22383,0.990353,1.32207,-0.953404,-0.28749,0.497215,-0.110967,0.199733,0.10774,-0.23661,-0.787107,-1.16458,0.0223933,-1.0239,-1.22809,-0.382516,-0.293434,0.209136,1.26725,0.386641,-0.306845,-0.240492,0.522082,0.680877,0.870436,1.55256,2.4393,-0.924004,0.179181,1.04185,0.165631,-0.173058,0.18399,-0.476944,0.142236,-0.832861,-0.865824,-0.624293,-1.1675,-1.75195,-0.207474,0.183128,1.54018,0.691951,-1.02963,-0.702092,0.903768,-0.194352,-1.19024,-1.52096,0.795467,-0.699367,0.84099,-0.351634,-0.867153,-1.36055,0.49229,-0.288892,-1.07805,-1.91228,-1.10347,-1.708,-0.77999,-1.13227,-0.0855987,0.306922,-1.22407,0.399665,-0.195675,-0.916495,0.139626,1,0.0494485,0,0.998777,0.471603,0.097424,33.7898,-0.0916571,-0.71729,-0.329824,-0.165832,-0.641641,-0.136242,-0.901839,-0.805496,-0.53398,0.144745,0.188483,-0.116752,0.0700756,0.0784632,-0.0860722,0.0413478,-0.106291,-0.116585,-0.084125,-0.0137838,-0.117629,-0.0171148,1,0.0494485,0.0494485,1
141.969,0.993308,0.0853497,6,63,0,-101.416,0.593657,0.698516,0.989605,0.850663,0.968934,-1.56234,-0.457434,0.152541,0.510975,0.238059,-0.104186,0.257376,-0.407815,-1.13334,0.00859583,-0.804886,-1.12265,-0.384203,-0.557985,-0.193687,1.17949,0.476426,-0.408535,-0.14523,0.312735,1.13168,0.782841,0.121199,1.29899,-0.908027,-0.559431,-0.491063,-0.468258,0.13503,-0.270392,1.17828,-0.765227,-0.326065,0.329749,-0.336317,-1.17285,-1.71478,-0.449267,-0.833564,1.13526,0.417969,-0.185067,0.0616522,-0.750872,0.398531,-0.794184,-0.259449,2.45014,-0.282979,-0.421011,0.269169,-0.0906693,0.106713,0.59296,0.34463,-0.98404,-0.603366,0.459023,-0.755093,-0.50303,-0.25024,-0.0486522,0.782853,-0.352625,0.471467,0.215195,-1.33944,0.113944,1,-0.405452,0,0.914116,0.867641,0.201963,37.6449,0.345782,-0.225109,-0.245524,0.233542,0.0925886,0.299015,-0.523505,-0.65515,-0.217119,0.679236,0.409064,-0.179255,0.473585,-0.0545541,-0.0387805,0.100733,-0.209892,0.134152,-0.0310365,0.0115092,-0.129206,0.0011222,1,-0.405452,-0.405452,1
130.308,0.84265,0.0861622,6,63,0,-97.3714,0.673824,0.493079,1.06741,0.78345,1.3454,-0.853669,-0.196223,0.566366,-0.244957,0.0313637,0.0953658,-0.19692,-0.713334,-1.0832,-0.000970273,-0.992651,-1.37124,-0.520167,-0.202249,0.18649,1.45215,0.32564,-0.308722,-0.259119,0.39449,-0.0172824,1.22311,1.43737,0.998985,-0.86611,0.0751969,1.06639,0.638539,-0.142185,0.180852,-1.61156,-0.101509,-2.19412,-0.833857,-1.54564,-1.0846,-0.673323,-0.268629,0.125918,2.25284,-0.123332,0.162043,0.244954,1.06655,0.588699,0.171172,-1.37816,0.965824,-0.274868,0.210014,0.208222,0.341277,-0.270608,-0.446838,0.752587,0.834054,-1.38437,-2.17245,-1.08156,-1.36793,-1.20597,-0.157626,0.980264,0.0576218,0.522991,-0.0440358,-1.19908,0.07811,1,-0.531963,0,0.846767,0.416364,0.188744,26.7474,0.245113,-0.573816,-0.114445,0.0866962,-0.112671,0.31335,-0.576399,-0.450324,-0.502121,0.408146,0.217755,-0.0317512,0.292735,0.061163,0.0336372,-0.0442444,0.057737,-0.208209,-0.110032,0.095893,-0.0892142,-0.0595488,1,-0.531963,-0.531963,1
131.032,0.984279,0.0733847,6,63,0,-99.5359,0.615018,0.832268,1.20018,0.940394,1.11799,-1.30384,-0.440523,0.374578,0.169779,0.363671,-0.143052,-0.0614877,-0.404453,-0.982581,0.163331,-0.979586,-1.38864,-0.38736,-0.325163,-0.17989,1.10498,0.173491,-0.489797,-0.295882,0.192404,0.977122,1.35103,-0.169673,1.255,-1.25581,-0.206809,0.414775,-0.90727,0.74815,-0.230159,-0.677931,-0.363848,-0.809837,0.331145,-2.01496,-1.38719,-1.48385,0.0907745,-0.184393,1.36392,0.0222685,0.409727,-0.0047696,-0.0298084,0.494288,0.424763,-1.43444,1.8187,-0.470471,1.01565,0.269185,0.591288,-0.0867573,0.78828,0.344797,-0.758142,-1.12565,-0.560241,-1.33307,-0.929583,-0.769792,-1.8587,1.61554,0.134907,0.505996,-1.12881,-1.2328,0.145455,1,-0.55595,0,0.831215,0.371432,0.106811,41.3484,0.183595,-0.532798,-0.174748,0.099984,-0.0322245,0.128069,-0.418103,-0.495146,-0.285926,0.600065,0.187943,0.00836009,0.246649,0.11811,0.0365116,0.0751375,-0.0877845,0.0171031,-0.00337118,-0.119309,-0.0839561,-0.130266,1,-0.55595,-0.55595,1
